gnid,net_name,net_type,center_longitude,center_latitude,point_total,point_code,point_name,point_longitude,point_latitude,address,point_page_no
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G127,花海,97.4070**,40.1681**,甘肃省玉门市花海乡条湖村,9
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G128,玉门镇,97.0533**,40.1761**,甘肃省玉门市玉门镇东渠11组,9
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G129,赤金堡,97.2691**,40.0174**,甘肃省玉门市赤金镇,9
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G130,昌马大坝,96.4495**,40.0279**,甘肃省玉门市玉门镇昌马大坝,9
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G131,东巴兔,95.4251**,40.0491**,甘肃省安西县东巴兔乡一村,9
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G132,金塔,98.5309**,39.5461**,甘肃金塔县城,9
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G133,罗城,99.3607**,39.4253**,甘肃省高台县罗城乡万丰村,9
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G134,金昌,102.1923**,38.4277**,甘肃省金昌市宁远堡乡下四分村,9
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G135,酒泉,98.3055**,39.4291**,甘肃省酒泉市南郊地区建安公司预制厂,9
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G136,嘉峪关,98.1175**,39.5044**,甘肃省嘉峪关市,9
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G137,嘉峪关西,97.5509**,39.5162**,甘肃省玉门市东站,9
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G138,大泉口,97.4225**,39.3410**,甘肃省肃南县大泉口,9
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G139,昌马,96.4463**,39.5489**,甘肃省玉门市昌马乡转井湾村,9
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G141,红寺湖,101.0818**,38.5504**,甘肃省山丹县清泉镇红寺湖村,9
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G142,金佛寺,98.4701**,39.2447**,甘肃省酒泉市肃州区金佛寺镇大坝村二组,10
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G143,元山子,99.3623**,39.0878**,甘肃省肃南县韭菜沟乡窑沟村,10
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G144,白土湾子,97.5906**,39.1104**,甘肃省肃南裕固族自治县祁青藏族乡,10
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G145,石包城,95.3613**,39.4221**,甘肃省肃北蒙古族自治县,10
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G146,肃南,99.3793**,38.5078**,甘肃省肃南县青龙乡墩台村,10
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G147,托勒牧场,98.1591**,38.5805**,青海省祁连县央隆乡,10
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G148,野牛沟,99.3398**,38.2633**,青海省祁连县野牛沟乡,10
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G149,木里,98.5155**,37.5827**,青海省天峻县龙门乡,10
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G150,盐坎南,98.3977**,37.3452**,青海省天竣县阳康乡,10
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G151,大煤沟,95.4871**,37.3029**,青海省海西州大柴旦镇,10
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G152,四新,99.2999**,37.0797**,青海省天峻县,10
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G153,天峻,99.0095**,37.1773**,青海省天峻县,10
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G154,野马渡,98.2049**,37.1859**,青海省天峻县生格乡,10
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G156,怀头他拉,96.4123**,37.2183**,青海省德令哈市怀头他拉乡,10
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G157,黑马河,99.5390**,36.4103**,青海省共和县黑马河乡,10
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G158,茶卡,99.0469**,36.4772**,青海省乌兰县茶卡镇,11
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G159,乌兰,98.2779**,36.5664**,青海省乌兰县赛什克农场,11
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G160,西湖,94.5915**,40.3207**,甘肃省安西县西湖乡,11
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G161,敦煌,94.4842**,40.1470**,甘肃省敦煌市五墩乡,11
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G162,独山子,94.3300**,39.4216**,甘肃省肃北蒙古族自治县,11
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G163,葫芦斯台,93.2994**,39.3872**,甘肃省阿克塞哈萨克自治县阿克旗乡,11
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G164,肃北,94.5198**,39.3048**,甘肃省肃北蒙古族自治县别盖乡,11
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G165,安南坝,93.0085**,39.1726**,甘肃省阿克塞哈萨克族自治县阿克旗乡,11
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G167,花海子,94.2126**,38.4838**,青海省海西自治州大柴旦镇花海子,11
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G169,鱼卡,94.5931**,38.0368**,青海省海西自治州大柴旦镇鱼卡,11
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G170,一里坪,93.2911**,37.5448**,青海省海西自治州冷湖行委一里坪,11
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G171,花土沟西,90.4871**,38.1770**,青海省海西自治州茫崖镇花土沟,11
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G172,阿尔金山,89.1129**,38.4317**,新疆维吾尔自治区若羌县祁曼区,11
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G301,狼娃山哨卡,97.0252**,42.1671**,狼娃山边防哨所,11
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G302,梧桐窝子,95.0528**,42.2953**,沁城乡梧桐窝子,11
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G303,敖干德力格,102.5296**,41.4855**,达来呼布镇温图高勒嘎查古日本呼都格,12
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G304,雅满苏,93.5124**,41.5373**,,12
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G305,毛井,96.5537**,41.1387**,马鬃山镇特尔莫特,12
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G306,孟格布鲁格,103.4340**,39.5689**,阿拉善右旗孟根苏木孟格布鲁格,12
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G307,巴音博日格,101.5825**,39.2072**,额肯呼都格镇巴音博日格,12
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G308,花城湖,98.3304**,39.5682**,银达镇花城湖旅游区,12
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G309,小红泉,97.5863**,39.4078**,祁丰藏族乡小红泉,12
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G310,苏海图,105.0510**,39.3793**,阿拉善左旗豪斯布尔都镇苏海图村,12
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G311,阿克塞县,94.1983**,39.3615**,,12
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G312,博罗转井镇,94.1550**,39.2469**,博罗转井镇,12
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G313,鱼儿红牧场,97.0567**,39.2742**,国营鱼儿红牧场,12
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G314,3道班,94.1879**,39.0957**,民主乡3道班,12
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G315,盐池湾,95.2713**,39.1538**,盐池湾平草湖,12
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G316,巴什考供,90.4309**,38.5258**,巴什考供,12
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G317,苏布腊格,101.1848**,39.0374**,额日布该苏木乡苏布腊格,12
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G318,甘浚,100.1092**,38.5861**,甘浚镇甘浚村,13
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G319,金鸿山,91.2911**,38.4512**,青海省海西州茫崖行政委员会花土沟镇,13
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G320,平坡煤矿,101.0003**,38.4361**,平坡煤矿,13
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G321,太和村,100.5289**,38.3604**,民联乡太和村（四家村）,13
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G322,苏吾什杰,89.3314**,38.3190**,铁木里克乡苏吾什杰,13
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G323,冷湖镇,93.2569**,38.3179**,冷湖镇,13
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G324,羌布勒尔,89.5258**,38.2668**,依吞布拉克镇羌布勒尔,13
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G325,11道班,94.3612**,38.1998**,大柴旦镇,13
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G326,铁木里克乡,90.0663**,38.2100**,铁木里克乡若羌石棉矿区,13
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G327,大泉沟,100.4634**,38.2031**,马蹄藏族自治乡南城子村,13
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G328,茫崖镇,90.1673**,38.1756**,茫崖镇,13
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G329,顺化,100.4463**,38.2662**,顺化乡列四坝村,13
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G330,卡力岗,100.2038**,38.1027**,八宝镇卡力岗村,13
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G331,九墩,102.4480**,38.0988**,九墩乡下窝村六组,13
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G332,一里沟,92.2586**,38.0476**,茫崖镇花土沟,13
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G333,玉苏普阿勒克,89.2090**,38.0622**,铁木里克乡玉苏普阿勒克,14
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G334,大冬树山,100.1439**,38.0096**,八宝镇冰沟村,14
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G335,自流井,91.4042**,37.5199**,茫崖镇花土沟,14
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G336,舟群,99.2470**,37.3782**,舟群乡舟群村,14
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G337,西滩,101.4365**,37.2584**,西滩乡边么掌村,14
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G338,多隆,100.5388**,37.3967**,默勒镇多隆村,14
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G339,胜华,90.5589**,37.0123**,胜华铁矿,14
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G340,新庄集,106.1201**,37.1654**,南川乡朱庄子,14
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G341,锡铁山,95.2840**,37.1293**,青海省锡铁山镇,14
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G342,白家沟,106.3716**,37.0783**,甜水镇白家沟村,14
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G343,石窝沟,104.0322**,36.5961**,喜泉镇石窝沟村,14
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G344,达布逊,95.2208**,36.5793**,察尔汗盐湖达布逊,14
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G345,关桥,105.3882**,36.4983**,关桥乡上梨花坪村,14
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G346,中灶火,93.3721**,36.4493**,乌图美仁乡中灶火,14
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G347,庆华,91.5381**,37.0227**,庆华铁矿,14
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G348,包家山,106.4001**,36.3452**,毛井乡包家山村,15
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G349,诺木洪,96.2678**,36.2624**,诺木洪农场,15
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G350,炭山,106.1841**,36.2526**,炭山乡三台村,15
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G351,塔秀,99.4664**,36.1515**,切吉乡塔秀村,15
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G352,田坪,105.2226**,35.5925**,田坪乡田坪村,15
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G353,彭阳,106.3985**,35.4939**,白阳镇任湾村刘河队,15
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G355,泾河源,106.2076**,35.2396**,泾河源镇六盘山森林公园,15
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G356,韩店,106.1241**,35.1579**,韩店镇刘河村,15
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G357,平襄,105.1164**,35.1231**,平襄镇宋堡村宋家庄队,15
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G358,巴滩,100.4886**,35.1483**,军马场三队,15
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G359,神峪,106.4898**,35.0848**,神峪回族乡神峪村北坡队,15
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G360,西卜沙,101.4284**,35.0389**,西卜沙乡,15
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G361,普社,107.2021**,34.4810**,高崖乡南岭村南庄组,15
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G362,关山,106.3313**,34.4324**,关山镇旅游景区,15
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G363,千阳,107.0334**,34.4097**,柿沟乡英明村四组,15
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G364,尕格日,101.5273**,34.3476**,赛尔龙乡尕格日村,16
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G365,伯阳,106.0304**,34.3288**,伯阳镇兴仁村,16
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,GB01,中卫,105.1067**,37.3476**,宁夏回族自治区中卫市东园镇红武村养殖园区,16
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,GB02,西吉,105.4801**,35.5771**,宁夏回族自治区西吉县吉强镇夏寨村小学,16
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,GB03,临洮,103.5053**,35.2217**,甘肃省临洮县洮阳镇李范家村,16
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,GB04,同仁,102.0235**,35.3365**,年都乎乡年都乎村,16
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,GB08,秦安,105.3802**,34.4711**,甘肃省秦安县郑川乡王坪村,16
GC2000000004,阿尔金-祁连山-阿拉善,区域网,36.1686,105.5975,233,G109,同仁,102.0207**,35.3241**,青海省同仁县加仓玛村,16
GC2000000005,川西(Z)网,区域网,30.5770,100.1980,0,,,,,,
GC2000000006,东北北中南部,区域网,,,5,EB01,牡丹江,129.3573**,44.3741**,黑龙江省牡丹江市爱民区北安乡银龙村北山顶,1
GC2000000006,东北北中南部,区域网,,,5,EB02,大安,124.1551**,45.3209**,吉林省大安市大赉乡铁北村铁北小学,1
GC2000000006,东北北中南部,区域网,,,5,EB03,通辽,122.1631**,43.3569**,内蒙古自治区通辽市虹光大街森林公园,1
GC2000000006,东北北中南部,区域网,,,5,EB04,营口,122.2880**,40.3796**,辽宁省营口市大石桥市金桥区金桥村迷镇山,1
GC2000000006,东北北中南部,区域网,,,5,EB05,青城子,123.3642**,40.4390**,辽宁省凤城市青城子镇中学,1
GC2000000007,东北区域网,区域网,,,156,A011,兴和,113.5383**,40.5219**,内蒙古兴和县,1
GC2000000007,东北区域网,区域网,,,156,E001,抚远,134.1772**,48.1605**,浓江乡武装部弹药库,1
GC2000000007,东北区域网,区域网,,,156,E003,饶河,133.5778**,46.4719**,黑龙江省饶河县饶河农场一队（一棵树）,1
GC2000000007,东北区域网,区域网,,,156,E005,呼玛,126.4058**,51.4264**,黑龙江省呼玛县城南马铃薯基地,1
GC2000000007,东北区域网,区域网,,,156,E006,爱辉,127.2446**,50.1523**,黑龙江省黑河市城西五道壑洛（黑河地震台）,1
GC2000000007,东北区域网,区域网,,,156,E007,富饶,129.3876**,49.1620**,黑龙江省嘉荫县乌云镇乌云村,1
GC2000000007,东北区域网,区域网,,,156,E008,伊春,128.5557**,47.4596**,黑龙江省伊春市伊春区东升小学,1
GC2000000007,东北区域网,区域网,,,156,E009,德都,126.0822**,48.3078**,黑龙江省五大连池市城西（德都地震台）,1
GC2000000007,东北区域网,区域网,,,156,E012,蛟河,127.2191**,43.4407**,吉林省蛟河市81034部队七营,1
GC2000000007,东北区域网,区域网,,,156,E014,辽源,125.0874**,42.5009**,吉林辽源市龙山区工农乡永兴村,1
GC2000000007,东北区域网,区域网,,,156,E016,二道白河,128.0663**,42.2578**,吉林省长白山管委会池北区第一初级中学,1
GC2000000007,东北区域网,区域网,,,156,E017,通化,125.5707**,41.4467**,吉林省通化市东昌区65367部队,1
GC2000000007,东北区域网,区域网,,,156,E018,漠河,122.2078**,53.2968**,黑龙江省漠河县北极乡,1
GC2000000007,东北区域网,区域网,,,156,E020,根河,121.2700**,50.4696**,内蒙古自治区根河市,1
GC2000000007,东北区域网,区域网,,,156,E021,博克图,121.5523**,48.4598**,内蒙古牙克石市博克图镇,1
GC2000000007,东北区域网,区域网,,,156,E022,齐齐哈尔,124.0025**,47.2326**,黑龙江齐齐哈尔建华乡65447部队教导队,2
GC2000000007,东北区域网,区域网,,,156,E025,扎鲁特旗,120.5239**,44.3344**,内蒙古扎鲁特旗鲁北镇,2
GC2000000007,东北区域网,区域网,,,156,E028,法库,123.2509**,42.3258**,辽宁省法库县孟家乡利丰粮油贸易有限公司,2
GC2000000007,东北区域网,区域网,,,156,E029,新民,122.5172**,42.0302**,辽宁省新民市高台子乡腰高台村沈阳金百赢贸,2
GC2000000007,东北区域网,区域网,,,156,E030,阜新,121.3710**,42.0396**,辽宁省阜新市65667部队,2
GC2000000007,东北区域网,区域网,,,156,E031,黑山,122.0442**,41.4187**,辽宁省黑山县镇安满族乡营坊村,2
GC2000000007,东北区域网,区域网,,,156,E032,北票,120.4789**,41.4543**,辽宁省北票市凉水河乡凉水河村,2
